date,temp,humidity,wind_speed,pressure,precip
2020-01-01,18.52810469193533,82.00078604183612,6.957475968211479,1024.2044659960072,0.01
2020-01-02,13.486685453899772,89.8466590235318,7.532237059715557,1010.4706173011974,0.03
2020-01-03,16.866291566521443,80.59652309725823,5.887726465490851,1014.6683716368714,0.33
2020-01-04,15.153031526770144,87.02435948142559,4.251056618039588,1014.3759915778816,0.05
2020-01-05,10.58204463635504,83.22069908333351,6.728872397719012,1009.2891748979678,0.01
2020-01-06,15.193533184491816,80.16278758514365,7.925480894896809,1020.675145645596,0.05
2020-01-07,16.34091182586818,81.78422899624128,3.2244285047397745,1003.0960176588804,0.07
2020-01-08,16.552853514331954,77.54244675197445,2.828398809048744,1016.1986799746774,0.08
2020-01-09,14.275681790998464,72.71055935674958,1.5874596187499748,1022.753876976159,0.4
2020-01-10,16.264140281663465,78.80717341721075,5.897275054981077,1008.037851141707,0.19
2020-01-11,13.485135746698871,78.64070073405136,3.2090668776126487,1014.9345124892964,0.74
2020-01-12,19.121691022810364,77.3529000153405,5.8507867969393,1012.8601440826512,0.04
2020-01-13,15.782400811324264,77.76109576940262,3.655079104448098,1011.2022341922972,0.05
2020-01-14,15.86917146691685,78.8373693645437,6.239602126645628,1021.9558423060496,0.04
2020-01-15,15.572130931293014,79.68172801663971,6.4581811243550735,1013.6449145537872,6.08
2020-01-16,15.87687102009765,81.24277499428243,3.018193435684833,1018.0894002485863,0.28
2020-01-17,17.096476511086312,79.52700826023171,2.669700318433287,1017.5041324347708,0.08
2020-01-18,21.572207388862008,86.77723996041361,2.108928836765614,1014.8858030555411,0.26
2020-01-19,20.40677138888219,78.14792733554619,2.858494756978915,1018.2722586346556,0.12
2020-01-20,20.087814301397135,77.6667146025963,6.947197424562295,1014.0364138621738,0.07
2020-01-21,18.39622903738277,87.75569881978612,5.25382418540724,1015.0099468172236,0.01
2020-01-22,18.05461404084389,78.97408352135898,7.061631895339064,1006.615055064871,0.31
2020-01-23,16.35099861867841,88.30093415630995,4.1727620384805055,1009.2627259427962,0.03
2020-01-24,21.905087687967587,87.77066756574979,7.582755841111314,1019.5034813575122,0.01
2020-01-25,18.47887315015697,82.32956774432772,6.894503935547496,1012.224949534546,0.11
2020-01-26,18.00030566128378,79.67021293859965,5.444519803477417,1015.1759148378068,0.63
2020-01-27,20.08060698781557,72.5330297297167,5.596476348412112,1019.6319294834352,0.0
2020-01-28,19.86801514382318,75.77404782827371,8.48050692187587,1011.1795661210926,0.15
2020-01-29,18.09567056013788,80.41765838714184,3.651334678685248,1013.1591527913718,0.99
2020-01-30,18.465129937526186,71.65824661588817,5.395285276292286,1015.0694998832128,0.03
2020-01-31,20.72976892692306,71.92648024327968,2.017484814588789,1015.1969585063226,0.22
2020-02-01,21.515157079280392,88.64088709013161,8.128205159457249,1016.0555185493286,0.03
2020-02-02,17.60234125263246,74.73362739795265,4.863516789350737,1021.5667136082468,0.65
2020-02-03,16.757494133546906,73.70295465835645,3.1436816308595743,1020.4536095847952,6.02
2020-02-04,19.528288230291587,86.31877570585632,6.898841613851522,1013.437756206926,0.41
2020-02-05,21.969436254595884,70.82597786763993,3.445306688475764,1018.5796922706154,1.39
2020-02-06,23.18406231924261,77.8656349297886,6.841717647561638,1014.5936382647152,0.55
2020-02-07,19.847955067847987,78.68418793420112,5.216699097526358,1014.308342384437,3.79
2020-02-08,19.47794937280358,72.42368329029195,4.088934992965314,1013.0873957951252,1.12
2020-02-09,17.419298961922074,69.97170608838557,1.475922229922145,1011.5568839041492,0.04
2020-02-10,19.145556330044872,75.70395708628816,3.520874007217373,1020.7150729770336,0.03
2020-02-11,20.822234817418405,73.74158315869776,0.5632784868721732,1012.0824856049892,0.23
2020-02-12,23.15992728485012,79.11404879391003,9.32647189856138,1019.682639747182,0.28
2020-02-13,19.74930111065337,70.76633600808833,5.414151148109216,1015.6173151359465,0.1
2020-02-14,23.15079072443185,66.44737027381714,4.951347751202129,1009.3098454539715,0.33
2020-02-15,21.290086658671093,78.39080076272373,6.043975459210795,1018.9862993242898,0.16
2020-02-16,23.689222147035697,71.71845399970343,3.1111074881634995,1010.9497515339872,0.35
2020-02-17,21.388647915757623,56.22962716934976,2.3136865393908983,1020.1275306330638,0.75
2020-02-18,21.42697828034767,75.95970314980109,1.9184059711107504,1013.3163099710016,0.08
2020-02-19,21.084179723815414,78.98624228743797,4.661685497716169,1009.1804316388624,1.02
2020-02-20,21.497335132752188,75.11823014888138,2.6876351363561746,1016.90599050855,0.0
2020-02-21,24.90939762498924,73.65618220261118,3.119292915569253,1017.647971641966,0.94
2020-02-22,22.53719735553384,71.01925706269628,4.381974061905756,1004.61998096835,0.06
2020-02-23,20.73138769709354,77.1583144908883,2.6815873504543237,1010.8173145367864,0.11
2020-02-24,23.297517208388324,70.36697620239285,6.383077502140373,1016.47374571828,0.02
2020-02-25,25.59343254808648,62.76194403880877,3.4076283216705034,1005.9972936632522,0.02
2020-02-26,22.02213745612313,71.142009372488,1.127440388306986,1013.9438929839692,0.04
2020-02-27,23.543417659444227,72.9486059616877,4.852153068705093,1010.5324121437473,0.02
2020-02-28,27.31800867284617,72.78302302655926,3.69518283522596,1011.045233124062,0.76
2020-02-29,23.69454429694578,75.06900393879499,7.037482873800362,1012.425505729861,0.01
2020-03-01,22.203539887189248,77.92931351379747,5.572687377784559,1016.0442191723772,0.07
2020-03-02,25.9772232165119,66.08797724301783,2.412731441811918,1016.3851340576492,0.03
2020-03-03,28.366750446810315,64.35007572161663,4.728100598643358,1018.6844568130136,0.25
2020-03-04,26.35381790001024,70.83092032514097,5.797171453665694,1007.7341281002646,0.0
2020-03-05,23.683485374338343,65.64055305866184,6.332766164063829,1010.6964010630572,0.03
2020-03-06,23.761159110555614,70.59862544281766,4.227942457942345,1006.8470344165974,0.21
2020-03-07,23.80273500868948,73.8107364458031,2.746348382486513,1009.3466112356758,0.05
2020-03-08,22.70222655069524,67.51543398001138,3.3837678895181256,1009.4054452715204,1.43
2020-03-09,24.758745592614225,63.33803357563812,2.685289481618293,1011.4385387443716,0.05
2020-03-10,24.857873595526605,67.44554977380521,3.034600639364708,1008.9792014202908,0.06
2020-03-11,25.88487824303445,61.23456157569592,0.3183444759934817,1016.0315976217968,0.03
2020-03-12,26.41070642298221,61.64584103573334,1.389464744075787,1007.4890195654218,0.13
2020-03-13,23.080288652214065,60.436454678769,4.118154735414818,1011.5982225240774,0.25
2020-03-14,26.02098312558256,60.87588560414436,5.108947699294192,1012.4786068388834,0.16
2020-03-15,23.03406041810617,58.66304934365907,7.729063696204943,1009.5527540772504,0.58
2020-03-16,24.22046343155918,59.19896227094429,6.713866351037881,1010.5300282705904,0.35
2020-03-17,26.05431367476322,65.20909038682734,6.863696748228607,1014.6998249190063,0.23
2020-03-18,26.361816438246283,70.07514238592455,3.478105409297365,1012.5728434120546,0.08
2020-03-19,24.205537477936268,58.88225705281573,5.560883410632592,1008.0343819453522,0.05
2020-03-20,21.327711971944943,65.98254086247161,6.7638699081393785,1014.025065438595,0.0
2020-03-21,21.416853063851583,65.78543401639192,0.4888715411956212,1007.887465781822,0.1
2020-03-22,20.90888176425521,63.815045810425225,5.897437764215511,1001.5921816349968,0.09
2020-03-23,26.0080749796452,62.057812199486925,4.293136502485602,1004.9176290567448,0.02
2020-03-24,27.444097220369763,58.81583219440354,7.044606406166746,1020.5393795778406,0.07
2020-03-25,23.72491422033335,56.91010034793381,6.533326363290172,1014.7814640873614,0.03
2020-03-26,26.02208393327301,50.891320996383335,4.312765487475233,1012.6602823408598,1.05
2020-03-27,22.066120562345013,65.80652194732096,4.381771110456582,1011.8326666922816,0.04
